onion,MacIntosh apple,beach ball
soccer ball,orange,golfball
yoga ball,beach ball,cantaloupe
tomato,clementine,watermelon
brussel sprout,clementine,pingpong ball
marble,bowling ball,rubber ball
lime,lemon,pingpong ball
croquet ball,baseball,volleyball
pumpkin,walnut,onion
super ball,wiffle ball,croquet ball
watermelon,brussel sprout,walnut
clementine,soccer ball,watermelon
crab apple,billiard ball,Granny Smith apple
soccer ball,radish,tomato
MacIntosh apple,nectarine,globe
plum,cherry,watermelon
beach ball,brussel sprout,Granny Smith apple
softball,Granny Smith apple,pumpkin
pingpong ball,globe,marble
croquet ball,volleyball,golfball
grapefruit,onion,basketball
blueberry,super ball,softball
Granny Smith apple,walnut,bowling ball
globe,Granny Smith apple,basketball
marble,yoga ball,hocky ball
Granny Smith apple,baseball,orange
soccer ball,tennis ball,Granny Smith apple
wiffle ball,blueberry,tennis ball
lime,soccer ball,hocky ball
pea,plum,peach
rubber ball,MacIntosh apple,onion
softball,marble,MacIntosh apple
globe,medicine ball,cantaloupe
rubber ball,plum,cantaloupe
basketball,plum,globe
golfball,beach ball,blueberry
Granny Smith apple,grapefruit,blueberry
baseball,tomato,onion
Granny Smith apple,grape,rubber ball
watermelon,grape,pingpong ball
wiffle ball,billiard ball,medicine ball
blueberry,tomato,pea
pingpong ball,cherry,golfball
medicine ball,squash ball,kiwi
plum,beach ball,peach
basketball,softball,hocky ball
plum,basketball,soccer ball
lemon,volleyball,squash ball
watermelon,pingpong ball,rubber ball
grapefruit,hocky ball,onion
grape,walnut,cherry
cantaloupe,clementine,olive
marble,rubber ball,wiffle ball
peach,baseball,grape
pumpkin,marble,radish
lime,crab apple,hocky ball
cantaloupe,tennis ball,yoga ball
MacIntosh apple,marble,tomato
hocky ball,super ball,baseball
MacIntosh apple,medicine ball,walnut
croquet ball,watermelon,volleyball
tomato,super ball,tennis ball
rubber ball,olive,bowling ball
watermelon,lime,peach
soccer ball,pea,tomato
pingpong ball,grapefruit,billiard ball
croquet ball,bowling ball,billiard ball
blueberry,crab apple,clementine
peach,radish,cherry
brussel sprout,cherry,basketball
marble,cherry,beach ball
watermelon,beach ball,peach
basketball,watermelon,orange
peach,clementine,softball
plum,kiwi,orange
marble,clementine,tennis ball
pea,wiffle ball,MacIntosh apple
radish,MacIntosh apple,Granny Smith apple
squash ball,cantaloupe,orange
hocky ball,soccer ball,super ball
lime,globe,crab apple
crab apple,nectarine,kiwi
baseball,globe,super ball
cantaloupe,squash ball,golfball
Granny Smith apple,baseball,billiard ball
tennis ball,softball,walnut
